cycle_id,process_step,start_time,end_time,duration_minutes
466,Assembly,2023-01-01 08:20:00,2023-01-01 08:43:00,23.0
466,Quality Check,2023-01-01 08:43:00,2023-01-01 09:12:00,29.0
466,Packaging,2023-01-01 09:12:00,2023-01-01 09:30:00,18.0
466,Dispatch,2023-01-01 09:30:00,2023-01-01 09:57:00,27.0
467,Assembly,2023-01-01 08:52:00,2023-01-01 09:16:00,24.0
467,Quality Check,2023-01-01 09:16:00,2023-01-01 09:38:00,22.0
467,Packaging,2023-01-01 09:38:00,2023-01-01 10:05:00,27.0
467,Dispatch,2023-01-01 10:05:00,2023-01-01 10:18:00,13.0
468,Assembly,2023-01-01 08:58:00,2023-01-01 09:20:00,22.0
468,Quality Check,2023-01-01 09:20:00,2023-01-01 09:38:00,18.0
468,Packaging,2023-01-01 09:38:00,2023-01-01 09:56:00,18.0
468,Dispatch,2023-01-01 09:56:00,2023-01-01 10:25:00,29.0
469,Assembly,2023-01-01 08:14:00,2023-01-01 08:31:00,17.0
469,Quality Check,2023-01-01 08:31:00,2023-01-01 08:54:00,23.0
469,Packaging,2023-01-01 08:54:00,2023-01-01 09:12:00,18.0
469,Dispatch,2023-01-01 09:12:00,2023-01-01 09:36:00,24.0
470,Assembly,2023-01-01 08:53:00,2023-01-01 09:13:00,20.0
470,Quality Check,2023-01-01 09:13:00,2023-01-01 09:29:00,16.0
470,Packaging,2023-01-01 09:29:00,2023-01-01 09:41:00,12.0
470,Dispatch,2023-01-01 09:41:00,2023-01-01 09:56:00,15.0
471,Assembly,2023-01-01 08:10:00,2023-01-01 08:25:00,15.0
471,Quality Check,2023-01-01 08:25:00,2023-01-01 09:04:00,39.0
471,Packaging,2023-01-01 09:04:00,2023-01-01 09:19:00,15.0
471,Dispatch,2023-01-01 09:19:00,2023-01-01 09:47:00,28.0
472,Assembly,2023-01-01 08:40:00,2023-01-01 08:52:00,12.0
472,Quality Check,2023-01-01 08:52:00,2023-01-01 09:08:00,16.0
472,Packaging,2023-01-01 09:08:00,2023-01-01 09:37:00,29.0
472,Dispatch,2023-01-01 09:37:00,2023-01-01 09:50:00,13.0
473,Assembly,2023-01-01 08:46:00,2023-01-01 09:10:00,24.0
473,Quality Check,2023-01-01 09:10:00,2023-01-01 09:42:00,32.0
473,Packaging,2023-01-01 09:42:00,2023-01-01 09:56:00,14.0
473,Dispatch,2023-01-01 09:56:00,2023-01-01 10:24:00,28.0
474,Assembly,2023-01-01 08:33:00,2023-01-01 09:02:00,29.0
474,Quality Check,2023-01-01 09:02:00,2023-01-01 09:22:00,20.0
474,Packaging,2023-01-01 09:22:00,2023-01-01 09:45:00,23.0
474,Dispatch,2023-01-01 09:45:00,2023-01-01 10:01:00,16.0
475,Assembly,2023-01-01 08:35:00,2023-01-01 08:49:00,14.0
475,Quality Check,2023-01-01 08:49:00,2023-01-01 09:10:00,21.0
475,Packaging,2023-01-01 09:10:00,2023-01-01 09:35:00,25.0
475,Dispatch,2023-01-01 09:35:00,2023-01-01 09:54:00,19.0
476,Assembly,2023-01-01 08:25:00,2023-01-01 08:52:00,27.0
476,Quality Check,2023-01-01 08:52:00,2023-01-01 09:16:00,24.0
476,Packaging,2023-01-01 09:16:00,2023-01-01 09:31:00,15.0
476,Dispatch,2023-01-01 09:31:00,2023-01-01 10:00:00,29.0
477,Assembly,2023-01-01 08:53:00,2023-01-01 09:21:00,28.0
477,Quality Check,2023-01-01 09:21:00,2023-01-01 09:38:00,17.0
477,Packaging,2023-01-01 09:38:00,2023-01-01 09:48:00,10.0
477,Dispatch,2023-01-01 09:48:00,2023-01-01 10:03:00,15.0
478,Assembly,2023-01-01 08:48:00,2023-01-01 09:17:00,29.0
478,Quality Check,2023-01-01 09:17:00,2023-01-01 09:31:00,14.0
478,Packaging,2023-01-01 09:31:00,2023-01-01 09:49:00,18.0
478,Dispatch,2023-01-01 09:49:00,2023-01-01 10:03:00,14.0
479,Assembly,2023-01-01 08:46:00,2023-01-01 09:10:00,24.0
479,Quality Check,2023-01-01 09:10:00,2023-01-01 09:38:00,28.0
479,Packaging,2023-01-01 09:38:00,2023-01-01 09:49:00,11.0
479,Dispatch,2023-01-01 09:49:00,2023-01-01 10:05:00,16.0
480,Assembly,2023-01-01 08:12:00,2023-01-01 08:22:00,10.0
480,Quality Check,2023-01-01 08:22:00,2023-01-01 08:56:00,34.0
480,Packaging,2023-01-01 08:56:00,2023-01-01 09:18:00,22.0
480,Dispatch,2023-01-01 09:18:00,2023-01-01 09:44:00,26.0
481,Assembly,2023-01-01 08:09:00,2023-01-01 08:27:00,18.0
481,Quality Check,2023-01-01 08:27:00,2023-01-01 09:09:00,42.0
481,Packaging,2023-01-01 09:09:00,2023-01-01 09:23:00,14.0
481,Dispatch,2023-01-01 09:23:00,2023-01-01 09:52:00,29.0
482,Assembly,2023-01-01 08:49:00,2023-01-01 09:16:00,27.0
482,Quality Check,2023-01-01 09:16:00,2023-01-01 09:43:00,27.0
482,Packaging,2023-01-01 09:43:00,2023-01-01 09:59:00,16.0
482,Dispatch,2023-01-01 09:59:00,2023-01-01 10:20:00,21.0
483,Assembly,2023-01-01 08:42:00,2023-01-01 09:03:00,21.0
483,Quality Check,2023-01-01 09:03:00,2023-01-01 09:32:00,29.0
483,Packaging,2023-01-01 09:32:00,2023-01-01 09:55:00,23.0
483,Dispatch,2023-01-01 09:55:00,2023-01-01 10:15:00,20.0
484,Assembly,2023-01-01 08:43:00,2023-01-01 08:55:00,12.0
484,Quality Check,2023-01-01 08:55:00,2023-01-01 09:17:00,22.0
484,Packaging,2023-01-01 09:17:00,2023-01-01 09:34:00,17.0
484,Dispatch,2023-01-01 09:34:00,2023-01-01 10:02:00,28.0
485,Assembly,2023-01-01 08:23:00,2023-01-01 08:52:00,29.0
485,Quality Check,2023-01-01 08:52:00,2023-01-01 09:38:00,46.0
485,Packaging,2023-01-01 09:38:00,2023-01-01 10:05:00,27.0
485,Dispatch,2023-01-01 10:05:00,2023-01-01 10:30:00,25.0
486,Assembly,2023-01-01 08:19:00,2023-01-01 08:38:00,19.0
486,Quality Check,2023-01-01 08:38:00,2023-01-01 09:03:00,25.0
486,Packaging,2023-01-01 09:03:00,2023-01-01 09:32:00,29.0
486,Dispatch,2023-01-01 09:32:00,2023-01-01 09:53:00,21.0
487,Assembly,2023-01-01 08:34:00,2023-01-01 09:00:00,26.0
487,Quality Check,2023-01-01 09:00:00,2023-01-01 09:25:00,25.0
487,Packaging,2023-01-01 09:25:00,2023-01-01 09:45:00,20.0
487,Dispatch,2023-01-01 09:45:00,2023-01-01 10:05:00,20.0
488,Assembly,2023-01-01 08:42:00,2023-01-01 09:09:00,27.0
488,Quality Check,2023-01-01 09:09:00,2023-01-01 09:23:00,14.0
488,Packaging,2023-01-01 09:23:00,2023-01-01 09:39:00,16.0
488,Dispatch,2023-01-01 09:39:00,2023-01-01 10:07:00,28.0
489,Assembly,2023-01-01 08:00:00,2023-01-01 08:27:00,27.0
489,Quality Check,2023-01-01 08:27:00,2023-01-01 08:40:00,13.0
489,Packaging,2023-01-01 08:40:00,2023-01-01 08:54:00,14.0
489,Dispatch,2023-01-01 08:54:00,2023-01-01 09:07:00,13.0
490,Assembly,2023-01-01 08:14:00,2023-01-01 08:38:00,24.0
490,Quality Check,2023-01-01 08:38:00,2023-01-01 09:24:00,46.0
490,Packaging,2023-01-01 09:24:00,2023-01-01 09:50:00,26.0
490,Dispatch,2023-01-01 09:50:00,2023-01-01 10:10:00,20.0
491,Assembly,2023-01-01 08:33:00,2023-01-01 08:46:00,13.0
491,Quality Check,2023-01-01 08:46:00,2023-01-01 09:04:00,18.0
491,Packaging,2023-01-01 09:04:00,2023-01-01 09:14:00,10.0
491,Dispatch,2023-01-01 09:14:00,2023-01-01 09:41:00,27.0
492,Assembly,2023-01-01 08:12:00,2023-01-01 08:28:00,16.0
492,Quality Check,2023-01-01 08:28:00,2023-01-01 08:54:00,26.0
492,Packaging,2023-01-01 08:54:00,2023-01-01 09:08:00,14.0
492,Dispatch,2023-01-01 09:08:00,2023-01-01 09:26:00,18.0
493,Assembly,2023-01-01 08:47:00,2023-01-01 08:57:00,10.0
493,Quality Check,2023-01-01 08:57:00,2023-01-01 09:10:00,13.0
493,Packaging,2023-01-01 09:10:00,2023-01-01 09:35:00,25.0
493,Dispatch,2023-01-01 09:35:00,2023-01-01 09:47:00,12.0
494,Assembly,2023-01-01 08:02:00,2023-01-01 08:21:00,19.0
494,Quality Check,2023-01-01 08:21:00,2023-01-01 08:32:00,11.0
494,Packaging,2023-01-01 08:32:00,2023-01-01 08:55:00,23.0
494,Dispatch,2023-01-01 08:55:00,2023-01-01 09:06:00,11.0
495,Assembly,2023-01-01 08:35:00,2023-01-01 08:49:00,14.0
495,Quality Check,2023-01-01 08:49:00,2023-01-01 09:17:00,28.0
495,Packaging,2023-01-01 09:17:00,2023-01-01 09:40:00,23.0
495,Dispatch,2023-01-01 09:40:00,2023-01-01 09:50:00,10.0
496,Assembly,2023-01-01 08:33:00,2023-01-01 08:43:00,10.0
496,Quality Check,2023-01-01 08:43:00,2023-01-01 08:54:00,11.0
496,Packaging,2023-01-01 08:54:00,2023-01-01 09:17:00,23.0
496,Dispatch,2023-01-01 09:17:00,2023-01-01 09:27:00,10.0
497,Assembly,2023-01-01 08:38:00,2023-01-01 09:05:00,27.0
497,Quality Check,2023-01-01 09:05:00,2023-01-01 09:28:00,23.0
497,Packaging,2023-01-01 09:28:00,2023-01-01 09:55:00,27.0
497,Dispatch,2023-01-01 09:55:00,2023-01-01 10:11:00,16.0
498,Assembly,2023-01-01 08:23:00,2023-01-01 08:42:00,19.0
498,Quality Check,2023-01-01 08:42:00,2023-01-01 09:13:00,31.0
498,Packaging,2023-01-01 09:13:00,2023-01-01 09:37:00,24.0
498,Dispatch,2023-01-01 09:37:00,2023-01-01 09:50:00,13.0
499,Assembly,2023-01-01 08:11:00,2023-01-01 08:25:00,14.0
499,Quality Check,2023-01-01 08:25:00,2023-01-01 08:47:00,22.0
499,Packaging,2023-01-01 08:47:00,2023-01-01 09:04:00,17.0
499,Dispatch,2023-01-01 09:04:00,2023-01-01 09:26:00,22.0
500,Assembly,2023-01-01 08:40:00,2023-01-01 09:01:00,21.0
500,Quality Check,2023-01-01 09:01:00,2023-01-01 09:12:00,11.0
500,Packaging,2023-01-01 09:12:00,2023-01-01 09:37:00,25.0
500,Dispatch,2023-01-01 09:37:00,2023-01-01 10:01:00,24.0
